s,E0,E1,E2,E3,gap,K
2.550000000000000044e-01,-1.519190360209244473e+00,-2.512958760036887451e-01,2.550000000000000044e-01,1.515486236212933102e+00,1.267894484205555727e+00,4.077117144346537603e-01
2.555000000000000049e-01,-1.518329731461524279e+00,-2.517692136740873332e-01,2.554999999999999494e-01,1.514598945135611219e+00,1.266560517787437057e+00,4.090964703768558697e-01
2.560000000000000053e-01,-1.517469561319408689e+00,-2.522424000764088570e-01,2.560000000000000053e-01,1.513711961395817651e+00,1.265227161242999721e+00,4.104865122311743275e-01
2.565000000000000058e-01,-1.516609850907774337e+00,-2.527154345356446008e-01,2.565000000000000613e-01,1.512825285443418544e+00,1.263894416372129736e+00,4.118818607286732214e-01
2.570000000000000062e-01,-1.515750601354877380e+00,-2.531883163742428833e-01,2.570000000000000062e-01,1.511938917729120480e+00,1.262562284980634608e+00,4.132825366691659230e-01
2.575000000000000067e-01,-1.514891813792373254e+00,-2.536610449120984545e-01,2.574999999999999512e-01,1.511052858704471813e+00,1.261230768880274855e+00,4.146885609212228596e-01
2.580000000000000071e-01,-1.514033489355318896e+00,-2.541336194665455572e-01,2.580000000000000071e-01,1.510167108821864002e+00,1.259899869888773338e+00,4.160999544221888335e-01
2.585000000000000075e-01,-1.513175629182189175e+00,-2.546060393523477128e-01,2.585000000000000631e-01,1.509281668534537157e+00,1.258569589829841462e+00,4.175167381781845211e-01
2.590000000000000080e-01,-1.512318234414884444e+00,-2.550783038816890058e-01,2.590000000000000080e-01,1.508396538296573386e+00,1.257239930533195382e+00,4.189389332641176300e-01
2.595000000000000084e-01,-1.511461306198743415e+00,-2.555504123641648695e-01,2.594999999999999529e-01,1.507511718562908332e+00,1.255910893834578435e+00,4.203665608236766271e-01
2.600000000000000089e-01,-1.510604845682552266e+00,-2.560223641067738143e-01,2.600000000000000089e-01,1.506627209789326294e+00,1.254582481575778452e+00,4.217996420693322923e-01
2.605000000000000093e-01,-1.509748854018557074e+00,-2.564941584139078801e-01,2.605000000000000648e-01,1.505743012432464667e+00,1.253254695604649083e+00,4.232381982823294475e-01
2.610000000000000098e-01,-1.508893332362473583e+00,-2.569657945873431437e-01,2.610000000000000098e-01,1.504859126949817050e+00,1.251927537775130439e+00,4.246822508126743001e-01
2.615000000000000102e-01,-1.508038281873498754e+00,-2.574372719262316145e-01,2.614999999999999547e-01,1.503975553799730136e+00,1.250601009947267084e+00,4.261318210791262273e-01
2.620000000000000107e-01,-1.507183703714320311e+00,-2.579085897270921857e-01,2.620000000000000107e-01,1.503092293441412153e+00,1.249275113987228014e+00,4.275869305691726852e-01
2.625000000000000111e-01,-1.506329599051130952e+00,-2.583797472837999210e-01,2.625000000000000666e-01,1.502209346334930640e+00,1.247949851767331086e+00,4.290476008390117779e-01
2.630000000000000115e-01,-1.505475969053634344e+00,-2.588507438875789490e-01,2.630000000000000115e-01,1.501326712941212671e+00,1.246625225166055451e+00,4.305138535135243361e-01
2.635000000000000120e-01,-1.504622814895060667e+00,-2.593215788269920274e-01,2.634999999999999565e-01,1.500444393722052849e+00,1.245301236068068640e+00,4.319857102862439957e-01
2.640000000000000124e-01,-1.503770137752176606e+00,-2.597922513879319939e-01,2.640000000000000124e-01,1.499562389140108642e+00,1.243977886364244556e+00,4.334631929193249467e-01
2.645000000000000129e-01,-1.502917938805293119e+00,-2.602627608536123294e-01,2.645000000000000684e-01,1.498680699658905491e+00,1.242655177951680789e+00,4.349463232435004101e-01
2.650000000000000133e-01,-1.502066219238281208e+00,-2.607331065045576102e-01,2.650000000000000133e-01,1.497799325742838583e+00,1.241333112733723709e+00,4.364351231580428925e-01
2.655000000000000138e-01,-1.501214980238578800e+00,-2.612032876185949037e-01,2.654999999999999583e-01,1.496918267857173745e+00,1.240011692619984007e+00,4.379296146307177229e-01
2.660000000000000142e-01,-1.500364222997206065e+00,-2.616733034708448313e-01,2.660000000000000142e-01,1.496037526468051215e+00,1.238690919526361345e+00,4.394298196977292625e-01
2.665000000000000147e-01,-1.499513948708773636e+00,-2.621431533337108544e-01,2.665000000000000702e-01,1.495157102042484976e+00,1.237370795375062782e+00,4.409357604636657824e-01
2.670000000000000151e-01,-1.498664158571492822e+00,-2.626128364768716139e-01,2.670000000000000151e-01,1.494276995048364753e+00,1.236051322094621208e+00,4.424474591014446179e-01
2.675000000000000155e-01,-1.497814853787190703e+00,-2.630823521672703835e-01,2.674999999999999600e-01,1.493397205954461349e+00,1.234732501619920431e+00,4.439649378522415035e-01
2.680000000000000160e-01,-1.496966035561317687e+00,-2.635516996691068536e-01,2.680000000000000160e-01,1.492517735230424858e+00,1.233414335892210723e+00,4.454882190254256802e-01
2.685000000000000164e-01,-1.496117705102960382e+00,-2.640208782438265844e-01,2.685000000000000719e-01,1.491638583346786895e+00,1.232096826859133909e+00,4.470173249984820130e-01
2.690000000000000169e-01,-1.495269863624852258e+00,-2.644898871501125681e-01,2.690000000000000169e-01,1.490759750774965253e+00,1.230779976474739801e+00,4.485522782169389933e-01
2.695000000000000173e-01,-1.494422512343385634e+00,-2.649587256438762362e-01,2.694999999999999618e-01,1.489881237987261686e+00,1.229463786699509509e+00,4.500931011942798654e-01
2.700000000000000178e-01,-1.493575652478622340e+00,-2.654273929782463570e-01,2.700000000000000178e-01,1.489003045456868346e+00,1.228148259500375872e+00,4.516398165118565844e-01
2.705000000000000182e-01,-1.492729285254304816e+00,-2.658958884035610426e-01,2.705000000000000737e-01,1.488125173657866007e+00,1.226833396850743885e+00,4.531924468187980004e-01
2.710000000000000187e-01,-1.491883411897867884e+00,-2.663642111673585333e-01,2.710000000000000187e-01,1.487247623065226065e+00,1.225519200730509350e+00,4.547510148319122147e-01
2.715000000000000191e-01,-1.491038033640451177e+00,-2.668323605143664290e-01,2.714999999999999636e-01,1.486370394154817198e+00,1.224205673126084637e+00,4.563155433355808310e-01
2.720000000000000195e-01,-1.490193151716907138e+00,-2.673003356864931956e-01,2.720000000000000195e-01,1.485493487403400259e+00,1.222892816030413998e+00,4.578860551816527624e-01
2.725000000000000200e-01,-1.489348767365817450e+00,-2.677681359228191171e-01,2.725000000000000755e-01,1.484616903288636269e+00,1.221580631442998222e+00,4.594625732893318215e-01
2.730000000000000204e-01,-1.488504881829498361e+00,-2.682357604595849154e-01,2.730000000000000204e-01,1.483740642289083311e+00,1.220269121369913501e+00,4.610451206450582040e-01
2.735000000000000209e-01,-1.487661496354016677e+00,-2.687032085301850892e-01,2.734999999999999654e-01,1.482864704884201856e+00,1.218958287823831643e+00,4.626337203023835887e-01
2.740000000000000213e-01,-1.486818612189201527e+00,-2.691704793651553684e-01,2.740000000000000213e-01,1.481989091554357429e+00,1.217648132824046048e+00,4.642283953818403530e-01
2.745000000000000218e-01,-1.485976230588652802e+00,-2.696375721921650537e-01,2.745000000000000773e-01,1.481113802780817501e+00,1.216338658396487693e+00,4.658291690708099564e-01
2.750000000000000222e-01,-1.485134352809752478e+00,-2.701044862360075238e-01,2.750000000000000222e-01,1.480238839045759924e+00,1.215029866573744899e+00,4.674360646233842176e-01
2.755000000000000226e-01,-1.484292980113680827e+00,-2.705712207185891338e-01,2.754999999999999671e-01,1.479364200832270049e+00,1.213721759395091748e+00,4.690491053602112159e-01
2.760000000000000231e-01,-1.483452113765422187e+00,-2.710377748589214986e-01,2.760000000000000231e-01,1.478489888624343607e+00,1.212414338906500744e+00,4.706683146683543484e-01
2.765000000000000235e-01,-1.482611755033781176e+00,-2.715041478731109459e-01,2.765000000000000790e-01,1.477615902906891598e+00,1.211107607160670341e+00,4.722937160011270730e-01
2.770000000000000240e-01,-1.481771905191389127e+00,-2.719703389743479693e-01,2.770000000000000240e-01,1.476742244165736739e+00,1.209801566217041158e+00,4.739253328779338692e-01
2.775000000000000244e-01,-1.480932565514722521e+00,-2.724363473728998453e-01,2.774999999999999689e-01,1.475868912887622564e+00,1.208496218141822620e+00,4.755631888840980981e-01
2.780000000000000249e-01,-1.480093737284109201e+00,-2.729021722760989754e-01,2.780000000000000249e-01,1.474995909560208096e+00,1.207191565008010281e+00,4.772073076706898065e-01
2.785000000000000253e-01,-1.479255421783740143e+00,-2.733678128883335057e-01,2.785000000000000808e-01,1.474123234672073401e+00,1.205887608895406693e+00,4.788577129543419297e-01
2.790000000000000258e-01,-1.478417620301684332e+00,-2.738332684110396653e-01,2.790000000000000258e-01,1.473250888712723805e+00,1.204584351890644722e+00,4.805144285170661056e-01
2.795000000000000262e-01,-1.477580334129898976e+00,-2.742985380426885000e-01,2.794999999999999707e-01,1.472378872172587005e+00,1.203281796087210420e+00,4.821774782060532782e-01
2.800000000000000266e-01,-1.476743564564238387e+00,-2.747636209787797656e-01,2.800000000000000266e-01,1.471507185543018181e+00,1.201979943585458566e+00,4.838468859334806860e-01
2.805000000000000271e-01,-1.475907312904471747e+00,-2.752285164118302152e-01,2.805000000000000826e-01,1.470635829316301990e+00,1.200678796492641531e+00,4.855226756763001972e-01
2.810000000000000275e-01,-1.475071580454287323e+00,-2.756932235313630519e-01,2.810000000000000275e-01,1.469764803985650126e+00,1.199378356922924382e+00,4.872048714760278121e-01
2.815000000000000280e-01,-1.474236368521311125e+00,-2.761577415239008237e-01,2.814999999999999725e-01,1.468894110045211310e+00,1.198078626997410190e+00,4.888934974385222287e-01
2.820000000000000284e-01,-1.473401678417114447e+00,-2.766220695729535439e-01,2.820000000000000284e-01,1.468023747990067740e+00,1.196779608844160903e+00,4.905885777337603559e-01
2.825000000000000289e-01,-1.472567511457226530e+00,-2.770862068590094207e-01,2.825000000000000844e-01,1.467153718316235755e+00,1.195481304598217109e+00,4.922901365956039443e-01
2.830000000000000293e-01,-1.471733868961146996e+00,-2.775501525595256980e-01,2.830000000000000293e-01,1.466284021520672720e+00,1.194183716401621353e+00,4.939981983215592787e-01
2.835000000000000298e-01,-1.470900752252357613e+00,-2.780139058489179971e-01,2.834999999999999742e-01,1.465414658101275025e+00,1.192886846403439671e+00,4.957127872725320406e-01
2.840000000000000302e-01,-1.470068162658332289e+00,-2.784774658985508244e-01,2.840000000000000302e-01,1.464545628556882972e+00,1.191590696759781576e+00,4.974339278725704583e-01
2.845000000000000306e-01,-1.469236101510552173e+00,-2.789408318767281347e-01,2.845000000000000862e-01,1.463676933387280554e+00,1.190295269633824038e+00,4.991616446086064030e-01
2.850000000000000311e-01,-1.468404570144514754e+00,-2.794040029486825061e-01,2.850000000000000311e-01,1.462808573093197229e+00,1.189000567195832136e+00,5.008959620301867144e-01
2.855000000000000315e-01,-1.467573569899746522e+00,-2.798669782765664249e-01,2.854999999999999760e-01,1.461940548176313026e+00,1.187706591623180152e+00,5.026369047491995312e-01
2.860000000000000320e-01,-1.466743102119815179e+00,-2.803297570194416277e-01,2.860000000000000320e-01,1.461072859139256552e+00,1.186413345100373551e+00,5.043844974395887970e-01
2.865000000000000324e-01,-1.465913168152341406e+00,-2.807923383332698863e-01,2.865000000000000879e-01,1.460205506485610760e+00,1.185120829819071631e+00,5.061387648370665460e-01
2.870000000000000329e-01,-1.465083769349009968e+00,-2.812547213709026273e-01,2.870000000000000329e-01,1.459338490719912729e+00,1.183829047978107285e+00,5.078997317388123101e-01
2.875000000000000333e-01,-1.464254907065583255e+00,-2.817169052820707731e-01,2.874999999999999778e-01,1.458471812347654328e+00,1.182538001783512538e+00,5.096674230031715824e-01
2.880000000000000338e-01,-1.463426582661912612e+00,-2.821788892133756388e-01,2.880000000000000338e-01,1.457605471875288217e+00,1.181247693448536973e+00,5.114418635493354071e-01
2.884999999999999787e-01,-1.462598797501947878e+00,-2.826406723082783845e-01,2.884999999999999787e-01,1.456739469810226950e+00,1.179958125193669494e+00,5.132230783570308486e-01
2.889999999999999791e-01,-1.461771552953752940e+00,-2.831022537070909117e-01,2.890000000000000346e-01,1.455873806660844316e+00,1.178669299246662083e+00,5.150110924661804868e-01
2.894999999999999796e-01,-1.460944850389517269e+00,-2.835636325469643171e-01,2.894999999999999796e-01,1.455008482936481329e+00,1.177381217842552896e+00,5.168059309765710152e-01
2.899999999999999800e-01,-1.460118691185563478e+00,-2.840248079618806765e-01,2.899999999999999245e-01,1.454143499147444230e+00,1.176093883223682912e+00,5.186076190475075176e-01
2.904999999999999805e-01,-1.459293076722365523e+00,-2.844857790826424981e-01,2.904999999999999805e-01,1.453278855805008041e+00,1.174807297639723025e+00,5.204161818974606390e-01
2.909999999999999809e-01,-1.458468008384556924e+00,-2.849465450368622310e-01,2.910000000000000364e-01,1.452414553421418564e+00,1.173521463347694693e+00,5.222316448037019887e-01
2.914999999999999813e-01,-1.457643487560943196e+00,-2.854071049489525502e-01,2.914999999999999813e-01,1.451550592509895266e+00,1.172236382611990591e+00,5.240540331019346576e-01
2.919999999999999818e-01,-1.456819515644514285e+00,-2.858674579401175309e-01,2.919999999999999263e-01,1.450686973584631723e+00,1.170952057704396809e+00,5.258833721859196286e-01
2.924999999999999822e-01,-1.455996094032457666e+00,-2.863276031283410461e-01,2.924999999999999822e-01,1.449823697160798730e+00,1.169668490904116620e+00,5.277196875070809812e-01
2.929999999999999827e-01,-1.455173224126169007e+00,-2.867875396283773859e-01,2.930000000000000382e-01,1.448960763754545855e+00,1.168385684497791566e+00,5.295630045741102077e-01
2.934999999999999831e-01,-1.454350907331262377e+00,-2.872472665517405988e-01,2.934999999999998721e-01,1.448098173883003437e+00,1.167103640779521889e+00,5.314133489525690868e-01
2.939999999999999836e-01,-1.453529145057588012e+00,-2.877067830066973309e-01,2.939999999999999281e-01,1.447235928064285471e+00,1.165822362050890737e+00,5.332707462644676877e-01
2.944999999999999840e-01,-1.452707938719238978e+00,-2.881660880982532258e-01,2.944999999999999840e-01,1.446374026817492275e+00,1.164541850620985697e+00,5.351352221878438176e-01
2.949999999999999845e-01,-1.451887289734566266e+00,-2.886251809281443204e-01,2.949999999999999289e-01,1.445512470662710047e+00,1.163262108806421891e+00,5.370068024563294795e-01
2.954999999999999849e-01,-1.451067199526186791e+00,-2.890840605948273301e-01,2.954999999999999849e-01,1.444651260121014413e+00,1.161983138931359516e+00,5.388855128587133336e-01
2.959999999999999853e-01,-1.450247669521002702e+00,-2.895427261934697682e-01,2.959999999999999298e-01,1.443790395714472652e+00,1.160704943327532934e+00,5.407713792384841733e-01
2.964999999999999858e-01,-1.449428701150206278e+00,-2.900011768159391212e-01,2.964999999999999858e-01,1.442929877966145469e+00,1.159427524334267101e+00,5.426644274933760670e-01
2.969999999999999862e-01,-1.448610295849297014e+00,-2.904594115507938001e-01,2.970000000000000417e-01,1.442069707400090106e+00,1.158150884298503325e+00,5.445646835748927383e-01
2.974999999999999867e-01,-1.447792455058087846e+00,-2.909174294832717056e-01,2.974999999999999867e-01,1.441209884541360342e+00,1.156875025574816140e+00,5.464721734878338344e-01
2.979999999999999871e-01,-1.446975180220727131e+00,-2.913752296952821230e-01,2.979999999999999316e-01,1.440350409916009156e+00,1.155599950525445063e+00,5.483869232897977675e-01
2.984999999999999876e-01,-1.446158472785700422e+00,-2.918328112653938433e-01,2.984999999999999876e-01,1.439491284051094055e+00,1.154325661520306578e+00,5.503089590906892203e-01
2.989999999999999880e-01,-1.445342334205848456e+00,-2.922901732688265586e-01,2.989999999999999325e-01,1.438632507474674860e+00,1.153052160937021897e+00,5.522383070522051129e-01
2.994999999999999885e-01,-1.444526765938377588e+00,-2.927473147774395379e-01,2.994999999999999885e-01,1.437774080715817027e+00,1.151779451160938050e+00,5.541749933873175715e-01
2.999999999999999889e-01,-1.443711769444872228e+00,-2.932042348597220238e-01,2.999999999999999334e-01,1.436916004304594097e+00,1.150507534585150093e+00,5.561190443597396893e-01
3.004999999999999893e-01,-1.442897346191307717e+00,-2.936609325807848503e-01,3.005000000000001004e-01,1.436058278772092578e+00,1.149236413610522867e+00,5.580704862833906210e-01
3.009999999999999898e-01,-1.442083497648060764e+00,-2.941174070023474529e-01,3.010000000000000453e-01,1.435200904650407949e+00,1.147966090645713422e+00,5.600293455218382510e-01
